root_id,supervoxel_id,position
720575941432412257,73677312239601380,"[49053, 38405, 752]"
720575941432422319,73606874842538707,"[45796, 36322, 799]"
720575941432431279,73255443573138633,"[35661, 48339, 1463]"
720575941432440751,73606531312692791,"[45338, 24715, 1207]"
720575941432442031,73818462044686665,"[52900, 50203, 690]"
720575941432452344,73395288245126049,"[40638, 21694, 3480]"
720575941432470447,73818462111436066,"[52267, 50492, 821]"
720575941432470798,73466480952129722,"[42248, 45940, 1004]"
720575941432473592,73536437983374272,"[43744, 34415, 3290]"
720575941432484856,74029362118471343,"[58981, 43195, 666]"
720575941432514185,73958238198456584,"[56875, 20831, 3463]"
720575941432531726,73255169231782151,"[35506, 39402, 3394]"
720575941432545550,74099250228951733,"[60327, 29672, 2096]"
720575941432548622,73395563055844905,"[39151, 29999, 3213]"
720575941432563081,73255306402281819,"[35385, 43318, 2358]"
720575941432567905,73184594463236045,"[32946, 34370, 3854]"
720575941432568929,73465657056148724,"[41725, 22493, 3658]"
720575941432571273,73255099773983758,"[35309, 37844, 536]"
720575941432631983,73466618256369331,"[42483, 50726, 308]"
720575941432633007,73536025263654793,"[44720, 21872, 1677]"
720575941432633185,73044474578407915,"[28738, 53239, 759]"
720575941432639841,73044062462274374,"[29509, 40581, 1308]"
720575941432706913,73395562451887748,"[40416, 30107, 907]"
720575941432713720,73326018408495409,"[38566, 53841, 1157]"
720575941432713742,72973900145338184,"[27222, 45728, 2471]"
720575941432720225,73395288178205030,"[40566, 22162, 3313]"
720575941432857358,74029430905394835,"[58020, 45330, 953]"
720575941432892174,73888350356139866,"[53317, 35354, 2864]"
720575941433017047,73114225652241731,"[32311, 34627, 3705]"
720575941433073879,74099319552423892,"[61212, 31074, 4411]"
720575941433074647,74099113394201079,"[59915, 26508, 4490]"
720575941433106190,73113881651852887,"[31782, 24401, 2070]"
720575941433109207,73114363091336973,"[31627, 37796, 3754]"
720575941433114209,73958856002950169,"[56032, 39280, 1005]"
720575941433125985,73747406441022870,"[50112, 30618, 1864]"
720575941433206369,73537262348225364,"[44362, 58422, 2099]"
720575941433214049,73325674542162737,"[37921, 43463, 14]"
720575941433236321,74099730930184455,"[61052, 44777, 988]"
720575941433303393,73325056671654331,"[37408, 25451, 2544]"
720575941433385175,73184937926709555,"[33297, 43727, 3449]"
720575941433403095,74310768644112009,"[65554, 41599, 1587]"
720575941433418199,74240262393859617,"[64039, 37238, 1310]"
720575941433489111,74028744381527383,"[58722, 25342, 3442]"
720575941433490135,73185075231199695,"[32940, 47571, 2850]"
720575941433548759,74029362319680576,"[59124, 43277, 1288]"
720575941433549454,74098906967536565,"[60613, 19751, 3539]"
720575941433558487,74662681218786911,"[76314, 43447, 2126]"
720575941433561998,74169413284508810,"[63357, 22875, 3906]"
720575941433564375,73677587184076120,"[47515, 47008, 795]"
720575941433565911,73747681587817029,"[50545, 37988, 3064]"
720575941433568398,73817569362731641,"[52460, 22735, 3301]"
720575941433576151,73606943696706387,"[45761, 38308, 1487]"
720575941433596119,73114774669795101,"[32449, 50821, 870]"
720575941433599447,73395356897285730,"[40201, 23594, 3157]"
720575941433599959,73325949756386387,"[37636, 52757, 1501]"
720575941433604494,74522493553081358,"[73024, 60416, 2329]"
720575941433698574,73044062865470462,"[28953, 39175, 3038]"
720575941433718670,74028813369218404,"[57616, 28135, 4381]"
720575941433742350,73536574751203070,"[44720, 37648, 726]"
720575941433755662,73395494537507393,"[40151, 28105, 3913]"
720575941433755918,73255443304671581,"[35531, 48508, 419]"
720575941433766286,73677243519793018,"[47533, 36267, 617]"
720575941433876622,73958306918044659,"[55383, 22816, 3496]"
720575941434055968,74028812765558726,"[59155, 28671, 2188]"
720575941434076942,73255100579535198,"[36671, 37391, 3688]"
720575941434077838,73747612465240708,"[49929, 35417, 1354]"
720575941434094112,74099113058638239,"[61348, 24754, 3197]"
720575941434136864,74733393493180084,"[78581, 54919, 1860]"
720575941434139680,74028675796064993,"[58951, 23687, 3878]"
720575941434142496,74099044674557697,"[61024, 24293, 4428]"
720575941434226464,74028881484939797,"[59345, 29939, 2157]"
720575941434263072,73888075679868012,"[54047, 27405, 3737]"
720575941434265614,74099250296040898,"[60650, 30463, 2347]"
720575941434269838,73958031973214413,"[57132, 15875, 3297]"
720575941434287648,73676900794592975,"[47713, 25178, 3855]"
720575941434291982,73888212648904632,"[54422, 31032, 1890]"
720575941434306062,73255580810857259,"[36051, 51831, 727]"
720575941434311054,73325331549466465,"[37266, 33411, 2507]"
720575941434315534,73676969379982261,"[47344, 27919, 3393]"
720575941434328352,73817775587748826,"[51338, 29004, 3369]"
720575941434341902,73536437580177135,"[44483, 34331, 1556]"
720575941434350350,73325812048920859,"[37934, 47131, 453]"
720575941434364174,73114912511540922,"[31990, 53991, 2456]"
720575941434394382,73676694367750829,"[47666, 19011, 2830]"
720575941434418464,74239781961980763,"[64018, 22531, 3796]"
720575941434515470,74029155960288129,"[59357, 37924, 760]"
720575941434517518,73395837396896123,"[40242, 37920, 1167]"
720575941434568480,73254687792974832,"[35232, 24720, 1918]"
720575941434999950,73395975372958004,"[39419, 42104, 3302]"
720575941435065998,73255169299331593,"[35452, 40952, 3811]"
720575941435115150,73325469323881608,"[38834, 38421, 3754]"
720575941435131534,73888143996748539,"[55119, 30007, 2220]"
720575941435323168,73044268821861313,"[29560, 46490, 2053]"
720575941435329678,73255718450868193,"[36829, 55343, 1398]"
720575941435553422,73747406977907038,"[50983, 30593, 3927]"
720575941435661088,73536369062364740,"[43898, 30793, 2447]"
720575941435663648,73044474913338106,"[29018, 51342, 1822]"
720575941435672864,73466687043006993,"[41644, 51750, 598]"
720575941435676192,73255718383734471,"[36088, 56761, 1136]"
720575941435822880,74099593692514046,"[60024, 39956, 1726]"
720575941435826574,74803693719287021,"[80570, 51926, 2656]"
720575941436052622,73395425281214709,"[38958, 25560, 1876]"
720575941436163982,73465725171884575,"[41281, 23949, 1435]"
720575941436179232,73185074560494265,"[33683, 47623, 419]"
720575941436437036,74169619510262789,"[62846, 29856, 4250]"
720575941436461710,73466206342172688,"[41055, 37565, 1857]"
720575941436525356,73888281972723911,"[53302, 34278, 4320]"
720575941436571022,73817775722675718,"[53042, 30623, 4094]"
720575941436585870,73818119319480572,"[51374, 40435, 3933]"
720575941436587564,74100006545745965,"[61224, 52790, 3600]"
720575941436650126,73395906854354605,"[40821, 40006, 3910]"
720575941436654478,73536712458104726,"[44940, 42118, 1558]"
720575941436742930,73747544483935118,"[50454, 34460, 4156]"
720575941436766752,73324988153025312,"[37124, 24524, 3134]"
720575941436793742,74169619577025596,"[61809, 29666, 4372]"
720575941436806432,73888830989740090,"[54610, 49495, 1291]"
720575941436810028,73536575086127274,"[44863, 38868, 1794]"
720575941436834958,73466137757381324,"[41477, 36803, 2547]"
720575941436836908,73958993978796837,"[55561, 43615, 3061]"
720575941436868114,74239850412658797,"[64288, 25537, 2638]"
720575941436875564,73325812921132346,"[38480, 47776, 3708]"
720575941436966700,74099525577082697,"[60038, 37707, 4058]"
720575941437001260,74099388138008285,"[60303, 34559, 4017]"
720575941437041196,73677861995158802,"[48147, 54447, 692]"
720575941437043730,73185280920049554,"[34091, 53676, 1120]"
720575941437049362,73466000318307391,"[42676, 31898, 2493]"
720575941437079058,73607149653426384,"[45836, 43117, 580]"
720575941437100818,73607424464552912,"[45958, 52288, 455]"
720575941437127468,73607081068104135,"[45368, 41265, 1068]"
720575941437195040,73395494268784085,"[39992, 28172, 2818]"
720575941437212192,73747543611414824,"[50507, 34119, 801]"
720575941437246240,73185074761854588,"[34608, 47195, 1213]"
720575941437270304,72973624797489702,"[26929, 37600, 604]"
720575941437273376,74099524838669579,"[61382, 37178, 1165]"
720575941437284384,74451574919267983,"[70713, 44559, 1915]"
720575941437298720,73958993642784204,"[56950, 43616, 1613]"
720575941437350688,74170237649669251,"[62000, 47560, 2845]"
720575941437362720,73888556246129767,"[53441, 42078, 1836]"
720575941437384978,73677313178845687,"[47481, 37911, 4216]"
720575941437412128,73325744201383121,"[37390, 45917, 3607]"
720575941437424160,73888075411360055,"[54375, 27734, 2679]"
720575941437433120,73325881036774647,"[37544, 51046, 1461]"
720575941437438496,74029499624660101,"[57847, 47569, 872]"
720575941437454368,73747749971152062,"[50088, 40126, 1561]"
720575941437464352,72973487425759251,"[27750, 34714, 930]"
720575941437475104,73184731030085597,"[33782, 36999, 620]"
720575941437494079,74169550790681011,"[62870, 27726, 4205]"
720575941437577279,74099524838635393,"[59609, 38288, 1156]"
720575941437663807,74099182046313350,"[60120, 27925, 4135]"
720575941437680959,74099731668209407,"[61008, 43368, 3740]"
720575941437699807,74028881954748710,"[57949, 29308, 3963]"
720575941437738463,74028675796051103,"[59100, 22728, 3871]"
720575941437746239,73887938039622887,"[53524, 22731, 2979]"
720575941437796140,73325400268789789,"[38203, 35085, 2447]"
720575941437828319,73607356080388239,"[45181, 50426, 1636]"
720575941437876959,73817707069560673,"[53078, 27197, 4123]"
720575941437888300,73676969044620987,"[47959, 28144, 2175]"
720575941437893420,73185075030354019,"[33446, 48311, 2255]"
720575941437898719,73747269404852235,"[50771, 26348, 3451]"
720575941437899999,73747063246694154,"[50720, 18768, 3539]"
720575941437934866,73466412232543289,"[41945, 43982, 971]"
720575941437952319,74099800186711545,"[60125, 46845, 3068]"
720575941437960748,73395769012946921,"[40697, 36268, 2445]"
720575941438001426,74029568343965440,"[57489, 49532, 812]"
720575941438001682,74663024950270570,"[76744, 54316, 2597]"
720575941438004268,74451437547369192,"[70179, 40428, 2159]"
720575941438008799,74169687491753577,"[63469, 32243, 1511]"
720575941438031839,74029087979065381,"[57862, 35222, 3498]"
720575941438060844,73254963140884364,"[36809, 33924, 3796]"
720575941438077759,73818118849923024,"[52935, 40271, 2212]"
720575941438090559,73395838202023381,"[39626, 37647, 4190]"
720575941438106156,73255580877495234,"[35610, 51582, 819]"
720575941438152927,73326018274232494,"[38349, 53545, 637]"
720575941438153695,73607424598425817,"[45891, 51355, 837]"
720575941438176735,73607287092323176,"[46428, 47843, 549]"
720575941438183647,73395837128598563,"[40608, 37936, 252]"
720575941438184978,73395356561961072,"[38978, 23954, 1969]"
720575941438185951,73184868334911796,"[33664, 42432, 235]"
720575941438195167,73185074560172910,"[34544, 47520, 293]"
720575941438271250,73114156664605865,"[31742, 30782, 2777]"
720575941438326290,74099799716734488,"[60978, 45205, 1225]"
720575941438385887,73395769415526926,"[40528, 36462, 3956]"
720575941438474028,73748024714786162,"[49902, 47375, 1031]"
720575941438559061,74029156228383337,"[57444, 38384, 1560]"
720575941438709567,73043718999395071,"[30107, 30609, 1903]"
720575941438815317,73536712323931105,"[43186, 42381, 1068]"
720575941438822741,73536643537853504,"[43013, 40928, 997]"
720575941438879573,73536918213842423,"[44752, 48288, 159]"
720575941438883391,73043856371168329,"[30207, 33364, 1651]"
720575941438914133,73395837530886728,"[39368, 37041, 1593]"
720575941438972223,73255237884378483,"[35713, 42080, 3219]"
720575941438974943,73254894286638436,"[35556, 32096, 3084]"
720575941439014879,74028606875375211,"[57571, 22281, 3149]"
720575941439021119,73185074761771603,"[34779, 48067, 1178]"
720575941439030239,74099181509688567,"[61261, 28028, 2169]"
720575941439045343,73536780976730144,"[43027, 44635, 969]"
720575941439061845,73747544551046158,"[49269, 32966, 4448]"
720575941439062495,73114775072832261,"[32497, 50540, 2537]"
720575941439071807,73044406261221028,"[29342, 49416, 2160]"
720575941439085887,73184388103543838,"[32826, 27062, 3103]"
720575941439087890,73255031524644992,"[36022, 36423, 2462]"
720575941439122399,73325812250027892,"[37452, 47491, 1148]"
720575941439163967,73607081806537203,"[46879, 41618, 3970]"
720575941439229714,73817638350378227,"[51457, 25299, 4226]"
720575941439241695,73185075231150785,"[34745, 48069, 2833]"
720575941439243231,73466618927606074,"[41906, 49335, 2935]"
720575941439256287,73325950091872604,"[37179, 52150, 2754]"
720575941439289055,73184800353353584,"[33670, 40621, 2876]"
720575941439299551,73255512225560658,"[36105, 50520, 1228]"
720575941439302623,73255306536838882,"[35007, 43821, 3002]"
720575941439314655,73888144332377642,"[53590, 29230, 3534]"
720575941439315935,73184800487943584,"[33569, 39326, 3517]"
720575941439343148,72973694188226018,"[28564, 39432, 3231]"
720575941439378399,73958581460221276,"[55949, 32537, 2155]"
720575941439435743,73677381093064930,"[48827, 39077, 1165]"
720575941439469503,74028813167854994,"[59189, 27214, 3596]"
720575941439512511,73958443820258849,"[56932, 27348, 1496]"
720575941439559615,73887800533581071,"[54672, 18496, 2713]"
720575941439577279,74028882021625124,"[58039, 30281, 4137]"
720575941439605951,73747200685284528,"[50371, 23639, 3423]"
720575941439637036,73043787517583340,"[29969, 31558, 1157]"
720575941439687442,73888006893360340,"[53835, 26611, 3510]"
720575941439723349,73466343580214131,"[41363, 41804, 1235]"
720575941439729755,73184731500028228,"[32845, 38497, 2491]"
720575941439776274,73958375637612783,"[55862, 25191, 3537]"
720575941439783259,74169413016007915,"[62353, 23596, 2865]"
720575941439800108,73254619207518154,"[36624, 23110, 2366]"
720575941439826476,73888899642534841,"[54102, 51681, 1187]"
720575941439832876,73888349953645761,"[55084, 35677, 1373]"
720575941439834898,73888213253328470,"[54369, 32319, 4348]"
720575941439835692,74521944200078478,"[72084, 44126, 3873]"
720575941439867180,73817706935335018,"[51355, 27849, 3605]"
720575941439890476,73184593658606873,"[33222, 34727, 1015]"
720575941439894101,73185281188412367,"[33895, 53506, 2125]"
720575941439916123,73958788155656885,"[57172, 37576, 4253]"
720575941439925339,73958513009321078,"[56875, 29510, 3224]"
720575941439942418,73888007161220925,"[54282, 26095, 4354]"
720575941439966037,73677449879632057,"[47242, 41241, 1401]"
720575941440026197,73395356427811282,"[39286, 22682, 1481]"
720575941440033621,73255306603987230,"[34902, 44017, 3268]"
720575941440052943,73817706935530584,"[53011, 28153, 3674]"
720575941440075967,73465999848147070,"[42272, 31024, 568]"
720575941440089429,73255375189240359,"[36035, 45685, 2748]"
720575941440107967,73677450550719246,"[47225, 41955, 3963]"
720575941440134747,73325193909282392,"[38125, 29693, 1772]"
720575941440144079,73255581213035304,"[34862, 51605, 2086]"
720575941440149339,73325606762784876,"[36965, 42453, 3740]"
720575941440149851,73466206140876820,"[41480, 38478, 1101]"
720575941440154715,73536575690494428,"[44298, 36903, 4235]"
720575941440156507,73465931196351064,"[40986, 29035, 1012]"
720575941440168539,73607218440111915,"[46805, 46416, 870]"
720575941440181333,73255099975302285,"[35838, 38304, 1288]"
720575941440198956,73395837329971044,"[40129, 38625, 980]"
720575941440205535,73747680983512923,"[50770, 38820, 652]"
720575941440208095,73114088012061078,"[32315, 28996, 2970]"
720575941440265045,73255031524451144,"[35583, 35764, 2388]"
720575941440293599,73747269605884001,"[49934, 24696, 4111]"
720575941440297819,73466755695135991,"[41050, 53674, 427]"
720575941440302421,73887800466492348,"[53387, 19264, 2480]"
720575941440337119,73395425281429616,"[39571, 24878, 1964]"
720575941440353343,73677106953027756,"[47962, 31539, 3858]"
720575941440365791,73255100579816757,"[35987, 37651, 3794]"
720575941440371919,73536506366763049,"[44309, 36299, 1806]"
720575941440377179,73888144466844450,"[53369, 29261, 4094]"
720575941440384831,74239919467591307,"[64236, 27860, 3888]"
720575941440385743,73536437982932308,"[44847, 33452, 3129]"
720575941440389439,74169756479635674,"[63109, 33282, 2518]"
720575941440389583,73747681990102738,"[50690, 38600, 4458]"
720575941440398543,73747955928822903,"[49288, 45699, 1006]"
720575941440404175,73677861995264167,"[48572, 53456, 733]"
