root_id,supervoxel_id,position,type
720575941401517859,73395494202355822,"[40648, 27892, 2773]",Tm9
720575941401519907,73536300745382080,"[44764, 29447, 3922]",Mi9
720575941401525539,73536575086464643,"[43461, 38722, 1889]",T2
720575941401526307,73255649597026679,"[36311, 54350, 834]",Tm9
720575941401552163,73466000519708977,"[41462, 30741, 3286]",Tm9
720575941401609251,73184456823167120,"[34189, 29670, 3153]",Mi15
720575941401637923,73466756433997830,"[42048, 54128, 3314]",T2a
720575941401655075,73044268755263126,"[29073, 47065, 1946]",Tm21
720575941401656355,74170168393656824,"[61629, 45696, 917]",C2
720575941401690403,73395700629042214,"[39750, 34698, 3730]",Tm27
720575941402435619,74311318534101567,"[66188, 59045, 2077]",LPi01
720575941402436899,74240743363435058,"[63659, 51987, 1203]",T4a
720575941402437155,74381755998296363,"[69610, 59620, 2274]",Y11
720575941402480931,73817569362654982,"[51927, 23824, 3272]",L5
720575941402486563,73324919098116861,"[37738, 22177, 1889]",L3
720575941402519587,73747543611567939,"[50242, 33433, 860]",L2
720575941402522403,73044062328522218,"[29822, 39947, 975]",L2
720575941402528547,73958444021207768,"[56050, 28052, 2123]",L5
720575941402529571,73958238064195764,"[56765, 20582, 2929]",L2
720575941402534947,73184937524427566,"[32877, 43888, 2042]",L5
720575941402540579,73958718764744802,"[55752, 35727, 1562]",Mi1
720575941402608419,73254894487931478,"[36360, 31800, 3848]",R7
720575941402620195,74028606808650554,"[57612, 20828, 3038]",L4
720575941402647075,73817500843987087,"[51326, 21318, 3850]",L4
720575941402706979,73747132033188279,"[49994, 20691, 3777]",L1
720575941402733852,73748093165710952,"[50205, 51164, 229]",R8
720575941402877040,73465862878935438,"[42051, 27803, 2337]",Tm4
720575941402884131,74310837430825030,"[67526, 43041, 1878]",LC26
720575941402884387,73677725294463749,"[47587, 49374, 3487]",LPi07
720575941402889840,73747887813337168,"[50271, 43187, 3311]",Y12
720575941402891376,73959543533102737,"[55789, 59966, 2218]",T4d
720575941402892400,73044062395796730,"[30318, 38977, 1278]",Mi15
720575941402895472,73747269069419536,"[50569, 26377, 2216]",Tm1
720575941402910320,73536780909388590,"[43170, 43504, 629]",Mi4
720575941402933872,73888693819240182,"[53673, 46457, 2318]",T5d
720575941402939760,73818256557176716,"[53048, 43805, 3182]",T5b
720575941402944368,73677587452547234,"[48750, 45248, 1826]",T4a
720575941402948464,72973693785642216,"[28374, 39994, 1737]",Mi4
720575941402962211,73817774984128098,"[52823, 29225, 1187]",C2
720575941402963568,73818737258150837,"[51440, 58416, 1971]",LPi02
720575941402964848,73889037483794827,"[54087, 57111, 2595]",LPi08
720575941402974755,73255306134205718,"[36667, 44430, 1466]",Dm8b
720575941402975600,73888831124474309,"[55122, 49637, 1999]",T4d
720575941402983203,73536919086470546,"[44621, 49127, 3419]",Tlp1
720575941403002224,73959131014649409,"[56138, 48551, 1360]",T4b
720575941403007779,73184868603496695,"[33148, 41885, 1231]",Tm1
720575941403023139,73326156048751053,"[37779, 59163, 1913]",T2a
720575941403026979,73958444558417078,"[55811, 28077, 4299]",Tm3
720575941403027491,73607219044266034,"[45287, 45134, 3242]",TmY20
720575941403027568,73888143862222280,"[53738, 29708, 1605]",Mi4
720575941403028515,73466206946291704,"[40994, 37808, 4214]",Mi1
720575941403029795,73747681117875051,"[50430, 38138, 1200]",Sm20
720575941403031408,74099525576740631,"[59439, 37955, 3926]",T5b
720575941403032176,73677450080963832,"[47829, 42727, 2177]",Pm01
720575941403050531,73466756366681251,"[40960, 54800, 2965]",T3
720575941403052400,74029019192072589,"[57937, 33772, 3094]",T3
720575941403053424,73958238064434781,"[56232, 21944, 3019]",Dm3p
720575941403057955,74240743833203563,"[65378, 51304, 2991]",Li16
720575941403058211,73536368861012214,"[43252, 31280, 1662]",TmY15
720575941403066224,73888006826195739,"[55070, 26392, 3226]",Tm2
720575941403069808,74310494370387658,"[65687, 32823, 3958]",T4a
720575941403071779,73536438251964928,"[43829, 34792, 4346]",Tm21
720575941403090723,73185280785867473,"[33663, 54671, 642]",Pm05
720575941403091056,73888350289404050,"[54535, 36409, 2734]",T4d
720575941403097968,74240262595132558,"[64476, 37890, 2074]",Pm01
720575941403135344,73888968965816359,"[54608, 54320, 3416]",Y3
720575941403138595,73043994011795070,"[28954, 37125, 2533]",Mi10
720575941403142256,73606600636178412,"[47048, 26801, 3528]",Tm9
720575941403147120,74028812966731492,"[58517, 27565, 2911]",Mi13
720575941403152240,74169825601591186,"[61876, 35263, 3984]",T3
720575941403154467,74029156765778671,"[59109, 37394, 3799]",T5a
720575941403164963,73254962536504601,"[36055, 34507, 1347]",Tm9
720575941403168035,73043788121482667,"[29723, 31461, 3454]",Tm9
720575941403173232,73817500643080877,"[52875, 22360, 3234]",Tm21
720575941403175715,73747956733742994,"[50332, 45268, 3930]",T4d
720575941403180067,73747956196832173,"[51065, 45341, 1879]",C3
720575941403180323,73606737470749374,"[45451, 31398, 1073]",Dm15
720575941403185443,73888349819615045,"[54651, 36018, 938]",Dm15
720575941403186979,73044062999182717,"[29911, 39607, 3373]",L4
720575941403190640,73888144063728169,"[53689, 29019, 2427]",Sm02
720575941403195248,73958719234753848,"[55600, 35574, 3454]",T4d
720575941403198755,73255305797970991,"[36246, 43553, 0]",Mi15
720575941403199088,73958581997206063,"[56409, 32186, 4240]",Tm27
720575941403201904,73747406374053198,"[51139, 28764, 1663]",Tm2
720575941403204976,73676831873973678,"[48699, 24208, 3161]",TmY4
720575941403206435,74592793443864806,"[75513, 59328, 1885]",LPi11
720575941403207203,73395562585951946,"[40862, 30607, 1364]",Mi4
720575941403209840,73888006624815058,"[53883, 24754, 2444]",Tm20
720575941403213936,74098975552485361,"[59416, 20596, 2915]",Mi1
720575941403214115,73606806392026723,"[45405, 33626, 2023]",Mi1
720575941403217776,74170443808134886,"[63138, 54092, 2850]",T5c
720575941403219824,73888624898794254,"[55277, 43776, 1681]",T4c
720575941403223664,73817500508776852,"[53214, 21706, 2688]",Tm3
720575941403225891,73326018475517531,"[37333, 55124, 1370]",Pm10
720575941403226224,73958924923671797,"[55698, 41990, 1748]",T4d
720575941403239203,73818599617520945,"[51855, 54961, 1079]",T2a
720575941403239459,74240812015475880,"[65156, 53639, 960]",T3
720575941403251568,74240468552661687,"[65237, 43811, 1452]",T2
720575941403315312,74170374686268774,"[62730, 51417, 1429]",T5d
720575941403317360,73677724757793284,"[49012, 50414, 1504]",T4b
720575941403318128,73748093501860749,"[50827, 50012, 1459]",T4d
720575941403320176,74028881418186437,"[58664, 28957, 2035]",TmY10
720575941403381283,73818668336942436,"[51288, 55457, 1060]",T4b
720575941403410467,73396456073336093,"[40216, 55948, 1870]",T4a
720575941403476592,74310425449438578,"[65807, 31679, 3135]",Pm11
720575941403486832,73184800555134015,"[34571, 40155, 3804]",Dm3v
720575941403495024,73818256355665657,"[53049, 43709, 2351]",T3
720575941403519856,73536850098902166,"[43453, 46077, 2517]",T4b
720575941403520368,73818050532866240,"[51512, 38242, 3670]",T4a
720575941403522160,73536850165692302,"[43136, 46911, 2661]",T4a
720575941403554160,73607286957954552,"[46448, 48352, 174]",Mi10
720575941403558000,73465725171982528,"[41037, 24533, 1463]",TmY15
720575941403565936,73888693685559877,"[55103, 46616, 2004]",T5a
720575941403576688,73677862196492825,"[47815, 54523, 1419]",Y3
720575941403578224,73536781781799404,"[43545, 43809, 3963]",T3
720575941403579248,73325469457619981,"[38096, 37044, 4127]",Dm3v
720575941403619440,74240812485683393,"[65044, 55256, 2778]",T5d
720575941403619696,74099937222896684,"[61162, 50381, 1521]",T5a
720575941403626864,74099456857271991,"[61404, 34964, 3944]",T4b
720575941403628400,73536438251794662,"[44614, 34258, 4314]",Mi9
720575941403670128,73536987738987327,"[44112, 51040, 3214]",T5c
720575941403678320,74381618491649140,"[69054, 56660, 1810]",T5a
720575941403694960,73677312910658736,"[48586, 38758, 3281]",T3
720575941403698288,73888487862121686,"[54164, 40761, 3078]",T5a
720575941403698544,73958994045772651,"[56837, 45011, 3263]",T5c
720575941403705712,73326018341128169,"[38479, 54033, 815]",Tm2
720575941403706992,74099593625376633,"[60391, 40621, 1471]",C3
720575941403708528,73677656105239916,"[47107, 48534, 1693]",T3
720575941403788144,73958650515250549,"[56234, 34083, 3439]",T2a
720575941403795824,73818530696629798,"[51679, 51483, 388]",Tm9
720575941403805552,73325194512706913,"[37234, 29344, 3870]",Tm3
720575941404247408,73325194043696818,"[37061, 29733, 2301]",Dm3v
720575941404266352,73114019091412146,"[32571, 27043, 2249]",Tm5c
720575941404305520,73325537304775651,"[37916, 40578, 794]",Tm21
720575941404307056,73044268956320283,"[29328, 45660, 2608]",Mi14
720575941404322672,73536918482679673,"[43082, 48645, 1177]",TmY15
720575941404343408,73114568645971276,"[32159, 43863, 1512]",Dm3v
720575941404362352,73044337407813808,"[29891, 47811, 1746]",Tm1
720575941404402800,73325949688692223,"[37238, 52468, 1031]",Mi13
720575941404430448,73043994145847210,"[29956, 38493, 2994]",Tm3
720575941404448880,73325537841911506,"[37858, 40306, 2940]",Sm04
720575941404452208,73114912041900821,"[31562, 55152, 721]",T1
720575941404453488,74592312474443265,"[73778, 44544, 2072]",Li08
720575941404466288,74240537272199511,"[64396, 46473, 1489]",Li06
720575941404468336,73114568913943420,"[31070, 43146, 2370]",Sm02
720575941404468592,73536506098796180,"[43289, 36237, 962]",Dm3v
720575941404474992,73185281054115926,"[32979, 53505, 1581]",TmY5a
720575941404478064,73325812182703434,"[37907, 49084, 809]",Tm20
720575941404502896,73677037495535984,"[48699, 28940, 1107]",Lawf1
720575941404505712,73959474679322460,"[56096, 58816, 1653]",Tlp14
720575941404542320,73395494403546668,"[39408, 28133, 3501]",Tm2
720575941404566640,73395356897277273,"[40622, 23096, 3148]",Tm3
720575941404588912,73325331146301362,"[38609, 33682, 781]",Dm12
720575941404599408,73114843591000697,"[31410, 52546, 1775]",L5
720575941404638320,73325881506649156,"[37938, 49981, 3284]",T2a
720575941404662896,73606875178028688,"[45231, 36144, 2053]",TmY4
720575941404756080,73044062730716604,"[28703, 39368, 2343]",L2
720575941404757616,73395356561572795,"[39989, 24373, 1822]",L2
720575941405006704,74169687826739787,"[63481, 32412, 2584]",LMa1
720575941405313904,73465656452598124,"[42080, 21118, 1494]",T1
720575941405346672,73677655769141875,"[47590, 48016, 256]",L1
720575941405383280,73465725440479428,"[41769, 23472, 2521]",L3
720575941405389168,74169344363520842,"[61918, 20498, 3078]",L3
720575941405400944,73606463264280763,"[46670, 22744, 3766]",L4
720575941405413744,73114087877271250,"[31838, 29165, 2305]",Dm16
720575941405415792,73606943495016180,"[45290, 37393, 592]",L3
720575941405464944,73747063246393779,"[50657, 19944, 3445]",R8
720575941405468784,73747887074832730,"[51010, 44784, 456]",L2
720575941405481584,73817637746504724,"[52927, 25966, 1959]",L3
720575941405538666,73536712256874074,"[43322, 41183, 835]",L5
720575941405751408,73888694020633517,"[54675, 45831, 3109]",Y3
720575941405762928,73254963140518361,"[35937, 33322, 3671]",Mi4
720575941405777776,73817707070103366,"[52410, 27357, 4322]",Tm3
720575941405782384,74099387533607660,"[60228, 32964, 1561]",Tm2
720575941405856880,73817568959874134,"[52953, 23883, 1676]",Dm6
720575941405869168,73044474779227782,"[29354, 53158, 1342]",Tm4
720575941405871216,73114706554254114,"[32412, 47638, 3147]",Mi4
720575941405935216,73114088011874368,"[31518, 28773, 2904]",Lawf2
720575941405952368,73465794227072400,"[41887, 24994, 2781]",Mi9
720575941405952624,73255237213344519,"[36777, 42590, 678]",Tm4
720575941405961072,73395631775540197,"[40292, 32158, 3287]",Mi13
720575941405961584,73466481019246358,"[42463, 46397, 1270]",Mi1
720575941405962352,73677724824561446,"[47419, 49803, 1642]",TmY11
720575941405996656,73536850367370572,"[43037, 45111, 3562]",T3
720575941406001008,73536163306818397,"[43204, 26537, 4068]",Mi1
720575941406010224,74239712906650522,"[65081, 21228, 2418]",Tm1
720575941406021744,73747750441413496,"[49280, 39411, 3544]",T2a
720575941406022768,74310219559335826,"[66144, 25224, 4105]",Pm06
720575941406024816,74099731064460776,"[60605, 44015, 1513]",T2a
720575941406025840,73325400134868023,"[37398, 34817, 2042]",Dm8a
720575941406039664,73255168561065470,"[36174, 39763, 963]",Tm9
720575941406043504,73818599550326606,"[51726, 53928, 799]",TmY16
720575941406051184,73888487593902669,"[54720, 39341, 2145]",Tm20
720575941406054256,73185212402023370,"[33380, 52682, 1935]",Tm37
720575941406081136,73537055786814049,"[44940, 51548, 519]",Tm2
720575941406168944,73395700293569826,"[40286, 34081, 2486]",Tm20
720575941406195886,74873993542827601,"[82064, 49344, 1945]",LC20b
720575941406321070,73044337407521926,"[30315, 47147, 1643]",Dm3q
720575941406525231,73606600703284799,"[45965, 28230, 3780]",TmY11
720575941406534959,73607012885579850,"[47027, 40935, 3142]",T4a
720575941406541103,73888555911124329,"[53858, 42381, 765]",TmY4
720575941406547247,73747750240115194,"[50564, 39023, 2787]",T4a
720575941406565167,73889105935059920,"[55150, 57365, 1652]",T5c
720575941406568495,73888762538973764,"[53359, 48565, 2418]",Tlp5
720575941406588078,73536162837110352,"[43711, 26582, 2293]",Mi9
720575941406589487,74311181296947913,"[65616, 54636, 3021]",Tm25
720575941406607151,74311456039992188,"[66432, 61728, 2319]",T5c
720575941406610991,74452124876566565,"[71616, 59632, 2768]",T5c
720575941406619822,73536712190015847,"[43591, 42252, 671]",Tm2
720575941406624303,74240125357538016,"[64325, 34063, 2857]",Pm01
720575941406624942,73676694569465820,"[48733, 19212, 3746]",T1
720575941406625454,73888693819497434,"[55034, 47061, 2417]",T5d
720575941406645295,73888350356640776,"[55279, 36786, 3046]",Tm3
720575941406646190,73747681520688336,"[50791, 38874, 2797]",T3
720575941406650798,74099525644364716,"[60456, 37523, 4346]",T4b
720575941406655918,73114431407808405,"[30896, 40814, 2076]",Dm10
720575941406656942,74029088046241303,"[58781, 35401, 3780]",T4d
720575941406661038,73888350490440687,"[53565, 36402, 3405]",T4c
720575941406666414,73888693819402117,"[53522, 45072, 2380]",T5a
720575941406668974,73044200035460737,"[30014, 44725, 1821]",Tm4
720575941406669486,74029293667478077,"[57591, 42933, 1609]",T4b
720575941406676910,74169688028611096,"[63360, 31737, 3555]",Pm02
720575941406680494,74522287059022668,"[71696, 53392, 1130]",Li03
720575941406687535,74099869040070222,"[61190, 49053, 3486]",T5c
720575941406691375,74169756412253342,"[62537, 32872, 2160]",Mi1
720575941406693935,73818461977197068,"[52565, 50087, 361]",Tm1
720575941406694062,73959474947486625,"[57160, 58082, 2611]",T5c
720575941406695598,73887800667669103,"[54915, 19581, 3197]",C2
720575941406695983,74662818590949318,"[76659, 48852, 1987]",Li05
720575941406699311,73958581526879560,"[56723, 31103, 2306]",MeTu1
720575941406700591,73817569094334322,"[53128, 24533, 2290]",Dm3q
720575941406703790,74099318814118204,"[60187, 30995, 1556]",Dm3v
720575941406704558,74240743296432587,"[63608, 51941, 1022]",T4b
720575941406706350,74099318747578525,"[61110, 32159, 1504]",Tm25
720575941406714415,73536094184510680,"[43311, 23518, 2461]",Tm3
720575941406718126,73958994045712095,"[56143, 44192, 3251]",T5b
720575941406722990,74169893515348745,"[61960, 38588, 1002]",Mi9
720575941406727727,73958443954176826,"[56728, 27063, 1911]",Dm3p
720575941406742446,73817775051117752,"[52904, 29545, 1401]",Dm15
720575941406743087,73747407045162596,"[50791, 29229, 4240]",Tm4
720575941406774063,73888419411457212,"[53341, 37794, 4233]",T2a
720575941406776750,74029843423506645,"[59002, 58914, 1684]",LPi11
720575941406788399,74310974668602659,"[65993, 47905, 1173]",T3
720575941406794031,74170031156052421,"[61619, 41011, 1697]",T4a
720575941406809391,73888487593681544,"[55153, 39161, 2058]",T4c
720575941406820399,73888487593703128,"[53930, 39521, 2078]",T4d
720575941406825902,74733256054200413,"[78946, 49994, 1854]",Li10
720575941406833070,73676831806932595,"[48289, 23623, 2928]",Tm9
720575941406854830,73958719301982855,"[56925, 36446, 3756]",T4d
720575941406854959,74028744046326233,"[57960, 25952, 2280]",Mi4
720575941406857390,74170100546516801,"[62982, 44638, 4207]",T5a
720575941406858158,73817638417625980,"[51232, 24656, 4526]",TmY11
720575941406859950,74099731802295644,"[60782, 44180, 4204]",Y3
720575941406877870,73818255818925740,"[52543, 43942, 499]",Tm3
720575941406880174,73888487258217498,"[53600, 40603, 812]",Tm3
720575941406886830,73888624899069601,"[54110, 43165, 1783]",T4d
720575941406927790,73676900392543837,"[47222, 26595, 2541]",L5
720575941406929838,74310425046471746,"[66640, 31600, 1536]",Tm20
720575941406954414,74028606875514174,"[58943, 22000, 3200]",Tm20
720575941407005487,73465931598418176,"[42467, 29931, 2338]",TmY15
720575941407023407,73466137555459272,"[41949, 35425, 1548]",Tm20
720575941407028271,73606325489856212,"[46304, 19680, 2504]",MeTu1
720575941407037870,73325056536806771,"[38167, 24596, 1804]",Dm8b
720575941407039279,73747887208602790,"[50778, 44158, 780]",Tm2
720575941407045167,74029568747059219,"[58704, 50714, 2506]",T5d
720575941407047471,74169825198652493,"[62179, 36314, 2346]",T4d
720575941407061039,73677106215338361,"[47634, 32337, 1229]",Tm20
720575941407062702,73044406194450098,"[29852, 49913, 2035]",C3
720575941407062831,73465793891494467,"[42155, 25653, 1490]",Tm3
720575941407068207,73817844508668921,"[52352, 31556, 4181]",Mi13
720575941407079598,73536232026353589,"[43616, 27765, 4087]",Mi15
720575941407082543,73818324605400616,"[52053, 46698, 573]",Tm1
720575941407089199,73959200002830478,"[56889, 50006, 2493]",Tm3
